ID,GrossMonthlyIncome,CreditCardPayment,CarPayment,StudentLoanPayments,AppraisedValue,DownPayment,LoanAmount,MonthlyMortgagePayment,CreditScore,LTV,DTI,FEDTI
4936,6992,457,355,270,354811,95798.97,259012.03,1552.91,667,0.73,0.338230835,0.222098112
4937,8314,305,359,430,298396,71615.04,226780.96,1217.41,720,0.76,0.226294203,0.146428915
4938,3381,278,412,424,467820,98242.2,369577.8,2711.83,570,0.79,1.006160899,0.802079266
4939,7535,273,350,211,271054,18973.78,252080.22,1511.35,689,0.93,0.283258129,0.200577306
4940,9530,483,459,443,398885,95732.4,303152.6,1817.55,700,0.76,0.289564533,0.190718783
4941,3613,344,461,264,343358,48070.12,295287.88,1409.75,788,0.86,0.612994741,0.390188209
4942,3918,478,450,260,331894,66378.8,265515.2,1948.26,531,0.8,0.734114344,0.497258806
4943,5852,466,399,311,317251,44415.14,272835.86,1815.18,634,0.86,0.457993848,0.310181135
4944,7214,327,450,353,479895,139169.55,340725.45,2500.12,560,0.71,0.454272248,0.346565012
4945,7918,455,353,449,307458,79939.08,227518.92,1221.37,735,0.74,0.256298308,0.154252336
4946,4908,488,384,201,243706,65800.62,177905.38,849.35,766,0.73,0.350723309,0.173054197
4947,7903,372,483,201,258625,36207.5,222417.5,1479.75,640,0.86,0.295425788,0.187239023
4948,6060,218,493,401,477044,133572.32,343471.68,2520.27,555,0.72,0.533212871,0.415886139
4949,7545,303,350,321,395220,90900.6,304319.4,1283.02,809,0.77,0.256596421,0.170049039
4950,6746,209,464,294,457287,132613.23,324673.77,1368.84,699,0.71,0.302674177,0.202911355
4951,5701,234,460,230,393417,114090.93,279326.07,1858.36,644,0.71,0.447703912,0.325970882
4952,4040,389,381,379,240761,31298.93,209462.07,1393.56,633,0.87,0.535534653,0.344940594
4953,4000,279,381,363,273430,41014.5,232415.5,979.87,846,0.85,0.4099675,0.2449675
4954,7355,466,445,328,274891,74220.57,200670.43,1472.45,513,0.73,0.324058464,0.200197145
4955,4808,439,461,309,384433,49976.29,334456.71,1795.44,714,0.87,0.560615641,0.373427621
4956,9472,414,402,411,359913,104374.77,255538.23,1532.08,653,0.71,0.247896959,0.161748311
4957,5786,415,402,413,470167,23508.35,446658.65,2677.94,690,0.95,0.604033875,0.462830971
4958,9895,252,419,307,417879,66860.64,351018.36,2575.65,511,0.84,0.328110157,0.26029813
4959,5935,362,366,404,234526,21107.34,213418.66,1018.89,792,0.91,0.294336984,0.17167481
4960,5701,433,369,334,259923,28591.53,231331.47,1241.84,703,0.89,0.358505525,0.217828451
4961,9743,393,473,244,270393,48670.74,221722.26,1058.54,757,0.82,0.197530535,0.108646208
4962,2253,444,412,394,330552,79332.48,251219.52,1348.6,704,0.76,0.978517532,0.598579672
4963,8366,336,389,426,381018,34291.62,346726.38,2306.78,620,0.91,0.362393019,0.275732728
4964,9778,377,448,391,446113,111528.25,334584.75,1796.12,741,0.75,0.268062999,0.183689916
4965,2755,386,420,387,450746,49582.06,401163.94,1915.22,773,0.89,0.987738657,0.695179673
4966,5825,337,469,307,411461,98750.64,312710.36,2294.56,504,0.76,0.532284979,0.39391588
4967,9217,346,498,443,267303,24057.27,243245.73,1458.38,652,0.91,0.249797114,0.158227189
4968,6713,488,363,352,366069,87856.56,278212.44,2041.42,510,0.76,0.430868464,0.304099508
4969,3636,405,396,253,238616,11930.8,226685.2,1663.34,510,0.95,0.677761276,0.457464246
4970,8129,444,445,421,411162,74009.16,337152.84,1809.91,733,0.82,0.332010087,0.222648542
4971,3522,291,389,389,400395,24023.7,376371.3,2761.68,525,0.94,0.977194776,0.784122658
4972,6007,407,359,414,416563,54153.19,362409.81,2411.12,641,0.87,0.528902947,0.401385051
4973,3784,248,371,401,451438,63201.32,388236.68,2848.74,569,0.86,0.916421776,0.752838266
4974,3506,320,456,384,448410,40356.9,408053.1,2994.15,567,0.91,1.07534227,0.854007416
4975,8771,225,360,413,430193,64528.95,365664.05,2192.34,666,0.85,0.316650325,0.249953255
4976,5720,463,375,307,332372,19942.32,312429.68,2078.6,613,0.94,0.509895105,0.363391608
4977,2863,375,381,276,443416,79814.88,363601.12,2419.05,607,0.82,1.108994062,0.844935382
4978,8871,489,483,343,391368,54791.52,336576.48,2469.68,525,0.86,0.387969789,0.278399279
4979,4073,340,362,299,477118,138364.22,338753.78,1818.5,741,0.71,0.618831328,0.446476798
4980,8527,253,404,362,396273,43590.03,352682.97,2587.86,533,0.89,0.380539463,0.30349009
4981,2153,241,395,237,240923,14455.38,226467.62,1661.74,536,0.94,1.067227125,0.77182536
4982,7562,278,445,447,380332,30426.56,349905.44,1878.37,710,0.92,0.344005554,0.248395927
4983,6150,222,493,306,291009,43651.35,247357.65,1327.87,726,0.85,0.332173984,0.215913821
4984,3988,476,426,434,310950,37314,273636,1468.94,745,0.88,0.594518556,0.36834002
4985,9247,457,428,415,454479,54537.48,399941.52,1909.38,760,0.88,0.302193144,0.206486428
4986,2059,444,488,372,445818,31207.26,414610.74,2758.42,629,0.93,1.792336085,1.339689169
4987,6867,232,426,388,478510,47851,430659,2582.02,668,0.9,0.471824669,0.376004077
4988,6582,479,498,210,391098,97774.5,293323.5,1758.62,667,0.75,0.415621392,0.267186266
4989,3930,274,452,328,369583,51741.62,317841.38,1517.42,759,0.86,0.570844784,0.386111959
4990,9586,229,366,209,318439,60503.41,257935.59,1231.42,794,0.81,0.190529939,0.128460255
4991,4344,456,356,313,340350,71473.5,268876.5,1972.92,500,0.79,0.641095764,0.454171271
4992,5541,366,426,417,328660,19719.6,308940.4,1474.93,795,0.94,0.409119293,0.266184804
4993,7111,303,425,367,468451,60898.63,407552.37,1945.72,772,0.87,0.37599775,0.27362115
4994,9578,498,447,341,465934,97846.14,368087.86,2700.9,533,0.79,0.380653581,0.281989977
4995,5595,238,354,352,452022,40681.98,411340.02,1963.8,793,0.91,0.456800715,0.350991957
4996,3015,419,470,247,319001,92510.29,226490.71,1661.91,519,0.71,0.846072968,0.55121393
4997,5804,485,445,388,477856,28671.36,449184.64,2144.48,782,0.94,0.529717436,0.369483115
4998,2247,450,465,340,269968,29696.48,240271.52,1147.09,785,0.89,0.917708055,0.510498442
4999,2161,242,373,319,283480,48191.6,235288.4,1565.38,646,0.83,1.00896807,0.724377603
5000,4850,478,396,245,403465,72623.7,330841.3,2427.6,509,0.82,0.680742268,0.500536082
5001,6801,322,479,265,260171,23415.39,236755.61,1270.96,743,0.91,0.304655198,0.1868784
5002,4901,366,497,435,360989,50538.46,310450.54,1861.31,675,0.86,0.55586819,0.379781677
5003,3881,263,436,435,468924,65649.36,403274.64,2164.87,714,0.86,0.737920639,0.557812419
5004,5926,416,482,316,453863,108927.12,344935.88,1454.26,822,0.76,0.396938913,0.245403307
5005,9940,294,427,238,366275,91568.75,274706.25,2015.7,555,0.75,0.275321932,0.20278672
5006,4771,331,364,235,489544,48954.4,440589.6,2931.25,645,0.9,0.760060784,0.614389017
5007,7607,346,461,442,458948,27536.88,431411.12,1818.85,843,0.94,0.345188642,0.239102143
5008,8583,289,441,367,301143,87331.47,213811.53,901.44,815,0.71,0.190078061,0.105026215
5009,4826,279,394,248,423305,38097.45,385207.55,2067.88,716,0.91,0.567940323,0.42848736
5010,7239,376,492,214,266251,47925.18,218325.82,1602,559,0.82,0.341207349,0.221301285
5011,4524,330,432,382,303041,87881.89,215159.11,1578.76,502,0.71,0.517409372,0.348974359
5012,2499,372,368,357,400005,64000.8,336004.2,1604.14,757,0.84,0.938031212,0.641912765
5013,3370,446,498,219,301077,36129.24,264947.76,1264.9,772,0.88,0.655459941,0.375341246
5014,8058,433,459,360,290119,63826.18,226292.82,1660.46,567,0.78,0.316760983,0.206063539
5015,4402,300,424,290,433153,69304.48,363848.52,1737.07,772,0.84,0.559079964,0.394609269
5016,6332,216,488,429,399282,71870.76,327411.24,1963,686,0.82,0.421193936,0.310012634
5017,7432,261,389,421,319323,35125.53,284197.47,2085.34,522,0.89,0.368048977,0.280589343
5018,2344,422,449,205,244405,61101.25,183303.75,875.12,790,0.75,0.744931741,0.37334471
5019,5579,207,354,250,413064,119788.56,293275.44,1758.33,689,0.71,0.41572504,0.315169385
5020,7509,399,363,217,297275,68373.25,228901.75,1092.81,760,0.77,0.247011586,0.14553336
5021,3781,316,445,354,300091,30009.1,270081.9,1138.68,839,0.9,0.502427929,0.301158424
5022,9160,301,383,436,434826,108706.5,326119.5,1750.68,722,0.75,0.26579476,0.191122271
5023,7057,347,496,291,256326,48701.94,207624.06,1523.47,531,0.81,0.335336545,0.215880686
5024,9344,489,494,299,409191,98205.84,310985.16,1311.13,813,0.76,0.24551905,0.140317851
5025,3138,263,419,209,494782,94008.58,400773.42,2402.84,691,0.81,0.983059273,0.765723391
5026,9052,431,482,390,364025,98286.75,265738.25,1120.36,821,0.73,0.224631021,0.123769333
5027,8563,253,420,382,237147,64029.69,173117.31,729.87,811,0.73,0.163829265,0.085235315
5028,6021,368,464,339,299742,38966.46,260775.54,1913.48,533,0.87,0.455984056,0.31780103
5029,2541,332,404,353,292304,61383.84,230920.16,1239.63,708,0.79,0.777500984,0.48785124
5030,4032,221,414,297,336928,50539.2,286388.8,1207.43,841,0.85,0.456951885,0.299461806
5031,9856,463,469,247,266928,66732,200196,1331.91,611,0.75,0.229698661,0.135136972
5032,8190,392,433,247,266612,31993.44,234618.56,1259.48,708,0.88,0.254515263,0.153782662
5033,3133,291,402,302,250675,12533.75,238141.25,1427.78,680,0.95,0.676916693,0.455722949
5034,7732,222,470,312,290425,58085,232340,1704.83,568,0.8,0.30998836,0.220490171
5035,3420,383,486,215,438922,61449.08,377472.92,2263.14,669,0.86,0.915830409,0.661736842
5036,4544,262,458,274,475888,71383.2,404504.8,1931.17,768,0.85,0.583444102,0.424993398
5037,7643,217,413,442,290962,61102.02,229859.98,1686.63,575,0.79,0.303104802,0.220676436
5038,8402,205,476,371,399888,95973.12,303914.88,1631.48,745,0.76,0.275229707,0.194177577
5039,5862,204,497,447,338324,33832.4,304491.6,2234.25,502,0.9,0.500725009,0.381141249
5040,7923,274,421,236,338970,91521.9,247448.1,1815.69,594,0.73,0.31688628,0.229166982
5041,4646,400,487,383,244257,29310.84,214946.16,1577.2,549,0.88,0.530391735,0.339474817
5042,5638,317,484,390,289904,37687.52,252216.48,1353.95,731,0.87,0.382218872,0.240147215
5043,7009,302,468,378,344869,72422.49,272446.51,1633.45,690,0.79,0.342909117,0.233050364
5044,3426,293,363,287,464490,37159.2,427330.8,3135.6,511,0.92,1.106713368,0.915236427
5045,3755,423,362,275,434358,104245.92,330112.08,1772.11,745,0.76,0.680988016,0.471933422
5046,7329,210,382,317,383552,57532.8,326019.2,2392.21,500,0.85,0.407178333,0.326403329
5047,3516,229,363,215,443812,110953,332859,2442.4,555,0.75,0.863026166,0.694653015
5048,6654,209,422,401,240259,24025.9,216233.1,911.65,843,0.9,0.231837992,0.137007815
5049,3256,289,498,380,413199,99167.76,314031.24,2304.25,566,0.76,0.949401106,0.707693489
5050,2702,268,422,221,408084,36727.56,371356.44,2470.64,635,0.91,1.169740933,0.914374537
5051,8690,287,489,389,324043,77770.32,246272.68,1175.74,758,0.76,0.224596087,0.135298044
5052,9511,435,462,328,258360,72340.8,186019.2,998.59,709,0.72,0.199305015,0.104993166
5053,7862,351,421,429,340540,88540.4,251999.6,1203.08,790,0.74,0.251218519,0.153024676
5054,2435,219,362,280,395406,79081.2,316324.8,2321.08,572,0.8,1.191819302,0.953215606
5055,4621,387,402,392,293518,46962.88,246555.12,1640.34,611,0.84,0.525717377,0.354975114
5056,2625,341,454,243,244625,68495,176130,840.87,753,0.72,0.623188571,0.320331429
5057,9830,373,378,317,464156,88189.64,375966.36,2501.31,641,0.81,0.330855544,0.254456765
5058,7659,404,453,302,436862,48054.82,388807.18,2087.2,707,0.89,0.384410497,0.272515994
5059,6206,407,495,281,272553,51785.07,220767.93,1053.98,768,0.81,0.315175636,0.16983242
5060,6126,311,455,400,387542,93010.08,294531.92,1959.53,628,0.76,0.444911851,0.319871041
5061,3040,325,440,387,282125,25391.25,256733.75,1883.82,522,0.91,0.871322368,0.619677632
5062,8004,435,456,380,417943,79409.17,338533.83,2484.04,546,0.81,0.421669165,0.310349825
5063,4506,282,434,345,339517,27161.36,312355.64,2291.96,650,0.92,0.667545495,0.508646249
5064,5735,378,412,414,346236,27698.88,318537.12,2337.31,573,0.92,0.545302528,0.407551874
5065,8158,460,400,266,482942,101417.82,381524.18,2287.43,675,0.79,0.385809022,0.280391027
5066,2448,266,421,358,422284,97125.32,325158.68,1949.49,601,0.77,1.076997549,0.796360294
5067,5423,418,456,340,416916,70875.72,346040.28,2539.12,581,0.83,0.629378573,0.468213166
5068,7160,215,499,269,444645,66696.75,377948.25,2773.25,567,0.85,0.487046089,0.387325419
5069,3649,454,380,256,255075,58667.25,196407.75,1054.36,721,0.77,0.517500685,0.288944916
5070,7098,261,363,237,394306,23658.36,370647.64,1989.72,747,0.94,0.368233305,0.280321217
5071,8861,298,364,396,483631,43526.79,440104.21,1855.5,844,0.91,0.284110146,0.209400745
5072,8090,328,484,312,476064,123776.64,352287.36,2584.96,548,0.74,0.419896168,0.31952534
5073,8521,434,464,328,431344,116462.88,314881.12,1327.55,841,0.73,0.261184133,0.155797442
5074,6656,466,368,382,417611,116931.08,300679.92,2206.28,588,0.72,0.456772837,0.331472356
5075,4562,404,370,365,482413,91658.47,390754.53,1865.52,755,0.81,0.578588338,0.40892591
5076,7589,329,413,376,417594,108574.44,309019.56,1302.84,830,0.74,0.269447885,0.171674792
5077,2836,201,452,222,310882,24870.56,286011.44,1535.37,704,0.92,0.771639633,0.541385755
5078,4511,485,443,300,424541,110380.66,314160.34,1499.85,763,0.74,0.538206606,0.332487253
5079,8229,243,412,407,385800,54012,331788,1398.83,841,0.86,0.249584397,0.169987848
5080,6563,324,366,223,475893,85660.74,390232.26,2596.22,622,0.82,0.500719183,0.395584336
5081,2350,314,488,390,486327,87538.86,398788.14,2390.94,689,0.82,1.358697872,1.017421277
5082,9336,472,444,347,301765,60353,241412,1295.95,747,0.8,0.236926949,0.138812125
5083,3427,435,355,209,274912,71477.12,203434.88,1219.69,654,0.74,0.586428363,0.35590604
5084,3971,460,385,443,499222,134789.94,364432.06,1536.46,805,0.73,0.599712919,0.386920171
5085,5456,316,399,218,354911,53236.65,301674.35,2007.05,620,0.85,0.498909457,0.36786107
5086,4840,283,354,247,374050,52367,321683,2360.4,531,0.86,0.619297521,0.48768595
5087,2362,249,457,324,439633,96719.26,342913.74,2516.18,594,0.78,1.364174428,1.065275191
5088,4448,301,386,284,396033,27722.31,368310.69,2208.21,663,0.93,0.650901529,0.49645009
5089,7802,233,461,400,440890,52906.8,387983.2,2846.88,515,0.88,0.453842604,0.364891054
5090,8866,295,368,201,363411,47243.43,316167.57,2103.47,617,0.87,0.312031356,0.237251297
5091,2739,251,458,344,277277,61000.94,216276.06,1161.02,748,0.78,0.682738226,0.423884629
5092,7514,455,403,305,278903,16734.18,262168.82,1744.22,622,0.94,0.34631621,0.232129359
5093,4620,255,461,372,234855,68107.95,166747.05,703.01,809,0.71,0.307145022,0.152166667
5094,9163,450,361,219,434154,108538.5,325615.5,2389.25,543,0.75,0.349257885,0.260749754
5095,2632,364,379,249,375843,41342.73,334500.27,2454.44,583,0.89,1.214832827,0.932537994
5096,9210,289,437,204,265991,37238.74,228752.26,1678.5,533,0.86,0.261074919,0.182247557
5097,3475,434,498,349,302122,48339.52,253782.48,1688.42,603,0.84,0.754077698,0.485876259
5098,4580,334,397,202,454988,104647.24,350340.76,2100.47,654,0.77,0.618224891,0.458617904
5099,4021,436,423,234,354435,88608.75,265826.25,1269.1,751,0.75,0.529246456,0.315618005
5100,5036,209,484,311,478688,90950.72,387737.28,1634.72,828,0.81,0.462216044,0.324606831
5101,9829,325,426,392,282195,19753.65,262441.35,1746.03,605,0.93,0.254047207,0.177640655
5102,2725,239,415,442,262033,49786.27,212246.73,1557.39,569,0.81,0.811519266,0.571519266
5103,5394,227,404,226,363587,58173.92,305413.08,2241.01,557,0.84,0.53244531,0.415463478
5104,4933,239,462,416,436688,87337.6,349350.4,1472.88,845,0.8,0.440681127,0.298576931
5105,9664,323,409,261,401179,72212.22,328966.78,2413.84,563,0.82,0.325521523,0.24977649
5106,4701,291,459,354,379185,79628.85,299556.15,2198.04,505,0.79,0.627109126,0.467568602
5107,2592,404,452,304,254437,48343.03,206093.97,1512.24,532,0.81,0.91367284,0.583425926
5108,3659,233,446,394,495271,94101.49,401169.51,2943.64,507,0.81,0.990062859,0.804493031
5109,7201,241,374,260,416362,112417.74,303944.26,2230.24,571,0.73,0.395117345,0.30971254
5110,6755,291,376,346,463756,60288.28,403467.72,2165.9,731,0.87,0.419378238,0.320636566
5111,6702,495,374,377,404452,117291.08,287160.92,1721.67,698,0.71,0.386551776,0.256888988
5112,7477,491,439,395,268683,61797.09,206885.91,1518.06,556,0.77,0.327412064,0.203030627
5113,5476,248,378,294,461813,60035.69,401777.31,1693.91,837,0.87,0.423650475,0.309333455
5114,9715,491,378,385,312562,56261.16,256300.84,1536.65,666,0.82,0.247622234,0.158172928
5115,5079,200,490,298,276457,77407.96,199049.04,1324.28,613,0.72,0.39658988,0.260736365
5116,7332,474,495,325,479538,129475.26,350062.74,2568.64,594,0.73,0.482493181,0.350332788
5117,3601,394,452,290,305910,85654.8,220255.2,1051.53,793,0.72,0.526945293,0.292010553
5118,5978,335,463,380,449609,125890.52,323718.48,2153.71,612,0.72,0.493762128,0.360272666
5119,2981,200,427,399,423782,101707.68,322074.32,1728.96,736,0.76,0.790325394,0.579993291
5120,7460,371,432,289,273337,19133.59,254203.41,1364.62,733,0.93,0.290565684,0.182924933
5121,5762,227,409,263,458854,87182.26,371671.74,1995.21,699,0.81,0.456648733,0.346270392
5122,2622,468,461,301,457292,77739.64,379552.36,2785.02,594,0.83,1.4164836,1.062173913
5123,6457,233,386,320,450533,103622.59,346910.41,2545.51,514,0.77,0.490089825,0.394224872
5124,9298,204,442,393,287439,43115.85,244323.15,1166.44,757,0.85,0.194927941,0.125450635
5125,4509,226,491,422,403383,36304.47,367078.53,2200.82,687,0.91,0.647110224,0.488094921
5126,3572,226,472,320,235490,68292.1,167197.9,1112.37,642,0.71,0.506822508,0.311413774
5127,9259,243,478,370,379374,64493.58,314880.42,2094.91,637,0.83,0.304126796,0.226256615
5128,7111,374,401,267,292834,46853.44,245980.56,1636.51,609,0.84,0.339123893,0.230137815
5129,8283,419,385,316,395613,90990.99,304622.01,2235.21,521,0.77,0.366921405,0.269855125
5130,3559,440,483,201,232350,23235,209115,1391.25,640,0.9,0.65025288,0.390910368
5131,5968,325,454,335,488100,141549,346551,1860.36,730,0.71,0.442252011,0.31172252
5132,4352,345,395,330,389440,93465.6,295974.4,1774.52,684,0.76,0.577784926,0.407748162
5133,4245,340,361,204,410827,98598.48,312228.52,1871.97,664,0.76,0.606117786,0.440982332
5134,5269,411,379,232,367756,47808.28,319947.72,1918.25,685,0.87,0.513996963,0.36406339
5135,2261,223,452,411,428173,72789.41,355383.59,2130.7,697,0.83,1.240911101,0.942370632
5136,5602,205,459,286,370580,107468.2,263111.8,1577.49,691,0.71,0.40012317,0.281594074
5137,2626,497,358,325,239561,33538.54,206022.46,1235.21,651,0.86,0.795967251,0.470376999
5138,2140,293,445,203,249872,54971.84,194900.16,821.71,838,0.78,0.728836449,0.383976636
5139,6391,256,461,390,356868,78510.96,278357.04,1668.89,673,0.78,0.373320294,0.261131278
5140,4275,408,444,433,430961,107740.25,323220.75,1543.11,768,0.75,0.560259649,0.360961404
5141,2734,322,494,291,310911,80836.86,230074.14,1688.2,587,0.74,0.91594733,0.617483541
5142,2007,279,492,439,251615,22645.35,228969.65,1680.1,588,0.91,1.221275536,0.83712008
5143,8166,407,491,416,317509,53976.53,263532.47,1111.06,842,0.83,0.246027431,0.13605927
5144,3925,490,417,435,315635,75752.4,239882.6,1287.74,731,0.76,0.559169427,0.328086624
5145,8377,228,388,317,328815,39457.8,289357.2,2123.2,546,0.88,0.326990569,0.253455891
5146,2410,494,413,313,490885,78541.6,412343.4,2743.33,635,0.84,1.514659751,1.138311203
5147,6975,260,419,285,438419,21920.95,416498.05,2497.12,667,0.95,0.455357706,0.358010036
5148,7067,314,387,346,362838,97966.26,264871.74,1116.71,809,0.73,0.257210981,0.158017546
5149,9254,370,460,263,354470,60259.9,294210.1,1957.39,627,0.83,0.301209207,0.211518262
5150,5962,416,399,228,244867,26935.37,217931.63,918.81,846,0.89,0.290810131,0.154111037
5151,8055,453,357,419,368695,84799.85,283895.15,1888.76,627,0.77,0.335041589,0.23448293
5152,4459,444,479,218,453507,72561.12,380945.88,2534.44,624,0.84,0.775384615,0.568387531
5153,4655,387,476,204,377984,109615.36,268368.64,1440.66,705,0.71,0.494878625,0.309486574
5154,6631,345,454,203,327119,94864.51,232254.49,1246.79,734,0.71,0.308519077,0.188024431
5155,2940,223,378,400,302082,51353.94,250728.06,1668.1,633,0.83,0.771802721,0.567380952
5156,9615,429,462,284,459111,119368.86,339742.14,2492.91,571,0.74,0.351940718,0.259273011
